CAA-CN56-NC56       75.000  115.513  0  high # dft/6-3g* empfc
CAA-N56P-CN56       65.000  125.080  0  high # mmff  empfc
CAA-N56P-CRP        65.000  128.399  0  high # mmff  empfc
CAA-NA6-H           45.000  119.450  0  high # mmff 1 occ ab initio theta  empfc
CAA-NAB-CAB         75.000  116.400  0  high # dft/6-3g* empfc
CAA-NC56-CN56       70.000  123.108  0  high # dft/6-3g* empfc
CAA-NC56-CRA        60.000  130.275  0  high # mmff  empfc
CAA-NC56-N5A        70.000  125.980  0  high # dft/6-3g* empfc
CAA-NP56-N5A        80.000  119.500  0  high # mmff  empfc
CAB-C5B-CR3         75.000  111.471  0  high # mmff ab initio theta  empfc
CAB-CA-CR3          70.000  114.475  0  high # mmff 1 occ  empfc
CAB-CAA-CN56        65.000  118.393  0  high # dft/6-3g* empfc
CAB-CAA-HA          40.000  122.817  0  high # dft/6-3g* empfc
CAB-CAA-N56P        75.000  116.541  0  high # mmff  empfc
CAB-CAA-NA6         65.000  126.830  0  high # mmff  empfc
CAB-CAA-NC56        75.000  117.774  0  high # dft/6-3g* empfc
CAB-CAA-NP56        75.000  118.551  0  high # mmff ab initio theta  empfc
CAB-CAB-HA          40.000  119.957  0  high # dft/6-3g* empfc
CAB-CAB-NAA         65.000  126.210  0  high # dft/6-3g* empfc
CAB-NAA-CN56        80.000  115.020  0  high # dft/6-3g* empfc
CAB-NAA-NA6         95.000  109.440  0  high # mmff  empfc
CAB-NAA-NC56       100.000  108.538  0  high # mmff  empfc
CAB-NE-H            50.000  113.500  0  high #  WD adjusted  empfc
CB-C56A-NA          90.000  107.255  0  high # mmff  empfc
CB-C5A-HA           35.000  131.721  0  high # mmff  empfc
CB-C5A-NA           90.000  107.255  0  high # mmff  empfc
CB-CA-HA            40.000  121.446  0  high # mmff  empfc
CB-CA-NB            70.000  121.360  0  high # mmff ab initio theta  empfc
CB-CB-N5A           80.000  113.570  0  high # mmff  empfc
CB-CB-NB            60.000  129.014  0  high # mmff  empfc
CB-N5A-NA          110.000  101.550  0  high # mmff  empfc
CB-N5A-OA          120.000  103.452  0  high # mmff  empfc
CB-N5B-CRA         100.000  104.421  0  high # mmff ab initio theta  empfc
CB-NB-CQ            85.000  113.532  0  high # mmff ab initio theta  empfc
CD-CM-CM            60.000  120.315  0  high # dft/6-3g* empfc
CD-CM-HC            40.000  114.853  0  high # dft/6-3g* empfc
CD-CT-HC            45.000  109.496  0  high # dft/6-3g* empfc
CD-NI-CT            70.000  113.486  0  high # dft/6-3g* empfc
CD-NI-NT            95.000  109.100  0  high # mmff  empfc
CD-NI-OH           110.000  106.872  0  high # mmff  empfc
CD-PM-HP            50.000   95.899  0  high # mmff  empfc
CDX-C5A-NA          70.000  120.560  0  high # dft/6-3g* empfc
CDX-C5B-N5B         65.000  123.220  0  high # dft/6-3g* empfc
CDX-CA-NB           75.000  118.360  0  high # dft/6-3g* empfc
CDX-CQ-NB           75.000  117.693  0  high # dft/6-3g* empfc
CDX-CRA-N5B         65.000  127.680  0  high # dft/6-3g* empfc
CDX-CRA-NA          70.000  120.920  0  high # dft/6-3g* empfc
CDX-NE-CT           50.000  119.500  0  high #  WD adjusted
CDX-NE-H            35.000  119.500  0  high #  WD adjusted
CDX-NI-CRA          90.000  109.989  0  high # mmff  empfc
CDX-NI-CT           75.000  112.280  0  high # dft/6-3g* empfc
CDX-NI-CZ           80.000  109.820  0  high # dft/6-3g* empfc
CDX-NI-H            55.000  110.297  0  high # dft/6-3g* empfc
CDX-NNC-H           45.000  119.499  0  high # mmff  empfc
CDZ-CT-HC           45.000  108.385  0  high # mmff  empfc
CDZ-NZC-NZT         40.000  175.160  0  high # dft/6-3g* empfc
CG-CT-CT            70.000  109.020  0  high # dft/6-3g* empfc
CG-CT-HC            45.000  109.334  0  high # dft/6-3g* empfc
CG-NIP-H            45.000  118.895  0  high # dft/6-3g* empfc
CG-NIP-N            80.000  120.300  0  high # dft/6-3g* empfc
CHZ-C-N             75.000  113.145  0  high # dft/6-3g* empfc
CHZ-C-O             80.000  120.920  0  high # dft/6-3g* empfc
CHZ-C5A-OA          80.000  117.960  0  high # dft/6-3g* empfc
CHZ-CM-CM           70.000  117.497  0  high # dft/6-3g* empfc
CHZ-CM-HC           35.000  118.703  0  high # dft/6-3g* empfc
CHZ-CT-CT           75.000  111.155  0  high # dft/6-3g* empfc
CHZ-CT-HC           45.000  110.407  0  high # dft/6-3g* empfc
CHZ-NI-N            85.000  114.802  0  high # mmff ab initio theta  empfc
CHZ-NI-N            85.000  111.719  0  high # dft/6-3g* empfc
CHZ-NI-NHZ          80.000  114.653  0  high # dft/6-3g* empfc
CM-C-N              80.000  111.562  0  high # dft/6-3g* empfc
CM-C-OC3            80.000  122.623  0  high # mmff  empfc
CM-C-OH             90.000  111.550  0  high # dft/6-3g* empfc
CM-CD-HC            40.000  113.810  0  high # dft/6-3g* empfc
CM-CD-NI            70.000  121.860  0  high # dft/6-3g* empfc
CM-CHZ-CM           80.000  112.140  0  high # dft/6-3g* empfc
CM-CHZ-NI           65.000  123.495  0  high # dft/6-3g* empfc
CM-CM-CM            70.000  123.018  0  high # dft/6-3g* empfc
CM-CM-CO3           55.000  124.754  0  high # dft/6-3g* empfc
CM-CM-CO4           65.000  118.960  0  high # dft/6-3g* empfc
CM-CM-F             75.000  119.076  0  high # dft/6-3g* empfc
CM-CM-I             60.000  117.480  0  high # dft/6-3g* empfc
CM-CM-N             75.000  120.833  0  high # dft/6-3g* empfc
CM-CM-NE            70.000  124.039  0  high # dft/6-3g* empfc
CM-CM-NO2           70.000  118.306  0  high # dft/6-3g* empfc
CM-CM-OH            80.000  121.384  0  high # dft/6-3g* empfc
CM-CM-OS            80.000  120.014  0  high # dft/6-3g* empfc
CM-CMA-HC           45.000  105.300  0  high # dft/6-3g* empfc
CM-CMA-NM           65.000  126.194  0  high # dft/6-3g* empfc
CM-CMA-OM           65.000  137.103  0  high # mmff  empfc
CM-CMA-SM           55.000  134.269  0  high # mmff  empfc
CM-CO3-O2Z          85.000  113.833  0  high # dft/6-3g* empfc
CM-CO4-CM           65.000  118.659  0  high # dft/6-3g* empfc
CM-CO4-CT           65.000  118.624  0  high # dft/6-3g* empfc
CM-CO4-HC           40.000  115.750  0  high # dft/6-3g* empfc
CM-CO4-O            80.000  123.721  0  high # dft/6-3g* empfc
CM-CO4-OS           90.000  111.294  0  high # dft/6-3g* empfc
CM-CT-CM            70.000  110.121  0  high # dft/6-3g* empfc
CM-CT-CO4           70.000  109.068  0  high # dft/6-3g* empfc
CM-CT-CT            70.000  112.027  0  high # dft/6-3g* empfc
CM-CT-F             85.000  110.694  0  high # dft/6-3g* empfc
CM-CT-N             75.000  110.784  0  high # dft/6-3g* empfc
CM-CT-NT            75.000  110.709  0  high # dft/6-3g* empfc
CM-CT-OH            90.000  110.392  0  high # dft/6-3g* empfc
CM-CT-OS            85.000  110.904  0  high # dft/6-3g* empfc
CM-CT-S             75.000  112.200  0  high # dft/6-3g* empfc
CM-CT-SH            75.000  111.460  0  high # dft/6-3g* empfc
CM-N-CT             70.000  119.948  0  high # dft/6-3g* empfc
CM-N-H              45.000  117.550  0  high # dft/6-3g* empfc
CM-NE-CT            50.000  121.000  0  high #  WD adjusted
CM-NE-H             35.000  114.500  0  high #  WD adjusted
CM-NO2-ON           90.000  119.029  0  high # dft/6-3g* empfc
CM-OH-HO            70.000  107.457  0  high # dft/6-3g* empfc
CM-OS-CO4           90.000  114.229  0  high # dft/6-3g* empfc
CM-OS-CT            90.000  111.184  0  high # dft/6-3g* empfc
CM-S-OS             95.000  113.010  0  high # mmff  empfc
CMA-CM-HC           40.000  120.508  0  high # dft/6-3g* empfc
CMA-NM-H            55.000  106.790  0  high # dft/6-3g* empfc
CN-NB-CQ            80.000  115.406  0  high # mmff 3 occ  empfc
CN-NA-CT            65.000  123.380  0  high # mmff  empfc
CN56-C5B-HA         35.000  126.170  0  high # mmff 10 occ  empfc
CN56-C5B-N5B        85.000  111.621  0  high # mmff  empfc
CN56-C5B-N5P        95.000  105.130  0  high # mmff  empfc
CN56-C5X-HA         35.000  131.071  0  high # mmff ab initio theta  empfc
CN56-C5X-N5P        95.000  105.130  0  high # mmff  empfc
CN56-CA-HA          40.000  118.860  0  high # dft/6-3g* empfc
CN56-CAA-HA         40.000  121.673  0  high # dft/6-3g* empfc
CN56-CAA-NAB        75.000  120.054  0  high # mmff  empfc
CN56-N56P-CRP       85.000  110.556  0  high # mmff  empfc
CN56-N5B-CRB       100.000  103.145  0  high # dft/6-3g* empfc
CN56-N5B-N5B       105.000  106.220  0  high # dft/6-3g* empfc
CN56-NC56-CRA       85.000  109.599  0  high # mmff  empfc
CN56-NC56-N5A       95.000  109.596  0  high # dft/6-3g* empfc
CN56-NC56-NAA       70.000  127.725  0  high # mmff  empfc
CO-CT-HC            45.000  108.720  0  high # dft/6-3g* empfc
CO-N-H              45.000  116.978  0  high # dft/6-3g* empfc
CO-NT-CT            80.000  111.820  0  high # dft/6-3g* empfc
CO-NT-H             50.000  111.277  0  high # dft/6-3g* empfc
CO-OH-HO            70.000  107.920  0  high # dft/6-3g* empfc
CO-OS-CO           100.000  109.588  0  high # mmff ab initio theta  empfc
CO-OS-CO4           95.000  111.080  0  high # dft/6-3g* empfc
CO1-CT-CT           70.000  111.100  0  high # dft/6-3g* empfc
CO1-CT-HC           45.000  109.540  0  high # dft/6-3g* empfc
CO1-CT-OH5          90.000  109.420  0  high # dft/6-3g* empfc
CO1-OH5-HO          70.000  107.660  0  high # dft/6-3g* empfc
CO1-OS1-CT          90.000  112.107  0  high # dft/6-3g* empfc
CO3-CM-HC           40.000  118.530  0  high # dft/6-3g* empfc
CO3-CM-N            80.000  114.480  0  high # dft/6-3g* empfc
CO3-CT-CT           70.000  109.693  0  high # dft/6-3g* empfc
CO3-CT-N            63.000  110.100  0  high # opls core
CO4-C-OC3           85.000  117.024  0  high # mmff  empfc
CO4-C-O             75.000  120.278  0  high # dft/6-3g* empfc
CO4-C-OH            85.000  113.590  0  high # dft/6-3g* empfc
CO4-C3T-HC          40.000  116.180  0  high # dft/6-3g* empfc
CO4-C4T-HC          40.000  111.848  0  high # dft/6-3g* empfc
CO4-CM-CT           65.000  116.349  0  high # dft/6-3g* empfc
CO4-CM-HC           40.000  117.725  0  high # dft/6-3g* empfc
CO4-CM-OS           85.000  116.280  0  high # dft/6-3g* empfc
CO4-CO4-CT          65.000  115.450  0  high # dft/6-3g* empfc
CO4-CO4-HC          40.000  113.320  0  high # dft/6-3g* empfc
CO4-CO4-O           80.000  119.303  0  high # dft/6-3g* empfc
CO4-CT-NT           75.000  112.820  0  high # dft/6-3g* empfc
CO4-CT-OH           90.000  109.611  0  high # dft/6-3g* empfc
CO4-CT-OS           90.000  108.741  0  high # dft/6-3g* empfc
CO4-CT1-CT          70.000  110.615  0  high # dft/6-3g* empfc
CO4-CT1-HC          45.000  110.098  0  high # dft/6-3g* empfc
CO4-CT1-NT          75.000  112.914  0  high # dft/6-3g* empfc
CO4-N-CT            70.000  120.440  0  high # dft/6-3g* empfc
CO4-N-H             50.000  116.349  0  high # dft/6-3g* empfc
CO4-OS-CO4         105.000  110.067  0  high # mmff  empfc
CO4-OS-Si           70.000  117.430  0  high # dft/6-3g* empfc
CO4-S-CT            90.000   96.720  0  high # dft/6-3g* empfc
CQ-C-N              75.000  113.060  0  high # dft/6-3g* empfc
CQ-C-O              75.000  118.772  0  high # dft/6-3g* empfc
CQ-C-OC3            75.000  123.629  0  high # mmff ab initio theta  empfc
CQ-C-OH             85.000  117.100  0  high # dft/6-3g* empfc
CQ-CDX-NE           75.000  115.393  0  high # dft/6-3g* empfc
CQ-CDX-NI           70.000  113.280  0  high # dft/6-3g* empfc
CQ-NB-CQ            85.000  113.710  0  high # dft/6-3g* empfc
CQ-NB-NB            85.000  115.860  0  high # dft/6-3g* empfc
CQ-NAP-H            45.000  118.713  0  high # mmff  empfc
CQ-NAP-ONX          90.000  121.777  0  high # mmff  empfc
CQ-NE-H             50.000  113.500  0  high # WD empfc
CQ-NO2-ON           95.000  114.960  0  high # dft/6-3g* empfc
CQ-NP-CT            75.000  113.120  0  high # dft/6-3g* empfc
CQ-NP-H             50.000  110.200  0  high # dft/6-3g* empfc
CQ-OH-HO            70.000  109.100  0  high # dft/6-3g* empfc
CQ-OS-CT            90.000  112.270  0  high # dft/6-3g* empfc
CQ-SY-CT            80.000  102.160  0  high # dft/6-3g* empfc
CQ-SY-NS           100.000  102.600  0  high # dft/6-3g* empfc
CQ-SY-OY           100.000  104.965  0  high # dft/6-3g* empfc
CR3-CA-NB           75.000  116.605  0  high # mmff  empfc
CR3-CA-NA6          70.000  121.633  0  high # mmff 4 occ  empfc
CR3-CA-NAB          70.000  121.003  0  high # mmff  empfc
CR3-CN-NB           65.000  126.513  0  high # mmff  empfc
CR3-CN-NA           90.000  107.255  0  high # mmff  empfc
CRA-C-N             75.000  113.000  0  high # dft/6-3g* empfc
CRA-C-O             80.000  120.160  0  high # dft/6-3g* empfc
CRA-C-OC3           75.000  123.005  0  high # mmff ab initio theta  empfc
CRA-C-OH            85.000  115.120  0  high # dft/6-3g* empfc
CRA-CDX-NE          80.000  112.880  0  high # dft/6-3g* empfc
CRA-CDX-NI          75.000  112.600  0  high # dft/6-3g* empfc
CRA-CT-Cl           75.000  109.662  0  high # dft/6-3g* empfc
CRA-CT-F            85.000  110.618  0  high # dft/6-3g* empfc
CRA-N5A-H           40.000  127.770  0  high # mmff  empfc
CRA-N5B-CRB        105.000  102.266  0  high # dft/6-3g* empfc
CRA-N5B-N5B        100.000  108.105  0  high # dft/6-3g* empfc
CRA-N5P-ONX         80.000  128.556  0  high # mmff ab initio theta  empfc
CRA-NA-CRA          95.000  104.940  0  high # dft/6-3g* empfc
CRA-NA-N5A          95.000  110.064  0  high # dft/6-3g* empfc
CRA-NC56-NAA        70.000  127.725  0  high # mmff  empfc
CRA-NE-CT           50.000  130.000  0  high #  WD adjusted
CRA-NE-H            35.000  113.500  0  high #  WD adjusted analog CRA-NE-CT
CRA-NO2-ON          95.000  116.800  0  high # dft/6-3g* empfc
CRA-NP-CT           70.000  115.460  0  high # dft/6-3g* empfc
CRA-NP-H            55.000  109.140  0  high # dft/6-3g* empfc
CRA-OA-CRA         125.000  102.926  0  high # dft/6-3g* empfc
CRA-OA-N5A         120.000  105.780  0  high # dft/6-3g* empfc
CRA-OH-HO           70.000  107.920  0  high # dft/6-3g* empfc
CRA-OS-CT           95.000  111.710  0  high # dft/6-3g* empfc
CRA-SA-CRA         125.000   85.956  0  high # dft/6-3g* empfc
CRA-SY-CT           85.000  100.941  0  high # dft/6-3g* empfc
CRA-SY-NS           95.000  103.380  0  high # dft/6-3g* empfc
CRA-SY-OY          105.000  105.240  0  high # dft/6-3g* empfc
CRB-N5A-NA         115.000  101.716  0  high # dft/6-3g* empfc
CRB-N5A-NC56       115.000  100.870  0  high # dft/6-3g* empfc
CRB-N5A-NP56       110.000  102.043  0  high # mmff  empfc
CRB-N5A-OA         120.000  102.100  0  high # dft/6-3g* empfc
CRB-N5B-N5A        105.000  106.440  0  high # dft/6-3g* empfc
CRB-N5P-H           40.000  124.658  0  high # mmff  empfc
CRP-N5P-H           45.000  124.157  0  high # dft/6-3g* empfc
CRP-N5P-ONX         85.000  126.018  0  high # mmff ab initio theta  empfc
CRP-NA-H            40.000  127.770  0  high # mmff  empfc
CRP-NAX-ONX         85.000  127.180  0  high # dft/6-3g* empfc
CT-C-NS             75.000  113.740  0  high # dft/6-3g* empfc
CT-C-S              75.000  113.612  0  high # mmff  empfc
CT-CDS-S            70.000  115.991  0  high # dft/6-31g* empfc
CT-CDS-SD           65.000  123.034  0  high # dft/6-3g* empfc
CT-CDS-SX           60.000  129.400  0  high # dft/6-3g* empfc
CT-CDS-SH           75.000  115.450  0  high # dft/6-3g* empfc
CT-C-SH             70.000  112.170  0  high # dft/6-3g* empfc
CT-C3T-HC           40.000  115.045  0  high # dft/6-3g* empfc
CT-C3T-O3T          80.000  116.471  0  high # dft/6-3g* empfc
CT-C3T-SH           70.000  118.370  0  high # dft/6-3g* empfc
CT-C4T-HC           45.000  112.728  0  high # dft/6-3g* empfc
CT-C4T-N            80.000  110.057  0  high # mmff  empfc
CT-C5A-NA           65.000  122.569  0  high # dft/6-3g* empfc
CT-C5B-N5B          65.000  120.630  0  high # dft/6-3g* empfc
CT-C5X-N5P          65.000  124.503  0  high # dft/6-3g* empfc
CT-CD-CT            65.000  114.980  0  high # dft/6-3g* empfc
CT-CD-HC            40.000  113.587  0  high # dft/6-3g* empfc
CT-CD-NI            65.000  122.101  0  high # dft/6-3g* empfc
CT-CD-OM            75.000  122.808  0  high # mmff  empfc
CT-CD-PM            45.000  128.037  0  high # mmff  empfc
CT-CDZ-CT           65.000  118.016  0  high # mmff  empfc
CT-CDZ-NZC          75.000  115.065  0  high # mmff  empfc
CT-CG-NG            70.000  119.453  0  high # dft/6-3g* empfc
CT-CG-NIP           70.000  120.652  0  high # dft/6-3g* empfc
CT-CHZ-CT           55.000  122.627  0  high # dft/6-3g* empfc
CT-CHZ-HC           40.000  119.020  0  high # dft/6-3g* empfc
CT-CHZ-NI           65.000  122.160  0  high # dft/6-3g* empfc
CT-CM-CT            65.000  117.927  0  high # dft/6-3g* empfc
CT-CM-N             70.000  113.828  0  high # dft/6-3g* empfc
CT-CM-O             80.000  120.354  0  high # dft/6-3g* empfc
CT-CM-S             65.000  117.373  0  high # dft/6-3g* empfc
CT-CM-SM            70.000  117.120  0  high # dft/6-3g* empfc
CT-CO-HC            45.000  112.011  0  high # dft/6-3g* empfc
CT-CO-OH            90.000  110.191  0  high # dft/6-3g* empfc
CT-CO-OS            90.000  108.567  0  high # dft/6-3g* empfc
CT-CO1-HC           45.000  111.650  0  high # dft/6-3g* empfc
CT-CO1-OH5          90.000  110.760  0  high # dft/6-3g* empfc
CT-CO1-OS1          90.000  109.707  0  high # dft/6-3g* empfc
CT-CO3-SM2          70.000  114.936  0  high # mmff  empfc
CT-CO4-S            70.000  114.163  0  high # dft/6-3g* empfc
CT-CRA-N5B          65.000  125.577  0  high # dft/6-3g* empfc
CT-CRA-NA           65.000  122.438  0  high # dft/6-3g* empfc
CT-CT-N             70.000  110.723  0  high # dft/6-3g* empfc
CT-CT-NA            75.000  111.195  0  high # dft/6-3g* empfc
CT-CT-NE            80.000  111.615  0  high # dft/6-3g* empfc
CT-CT-NHZ           80.000  113.133  0  high # dft/6-3g* empfc
CT-CT-NS            80.000  110.210  0  high # dft/6-3g* empfc
CT-CT-NTX           80.000  107.800  0  high # dft/6-3g* empfc
CT-CT-NX            75.000  110.983  0  high # dft/6-3g* empfc
CT-CT-OH5           90.000  111.453  0  high # dft/6-3g* empfc
CT-CT-OS1           95.000  107.885  0  high # dft/6-3g* empfc
CT-CT-P2            55.000  109.787  0  high # dft/6-3g* empfc
CT-CT-P3            60.000  111.048  0  high # dft/6-3g* empfc
CT-CT-SY            75.000  110.515  0  high # dft/6-3g* empfc
CT-CT1-NT           80.000  111.220  0  high # dft/6-3g* empfc
CT-CZ-CZ            30.000  179.488  0  high # dft/6-3g* empfc
CT-N-NI             85.000  117.020  0  high # dft/6-3g* empfc
CT-N-OH             95.000  108.785  0  high # dft/6-3g* empfc
CT-NA6-NAA          85.000  115.747  0  high # mmff ab initio theta  empfc
CT-NG-CT            70.000  120.455  0  high # dft/6-3g* empfc
CT-NHZ-CT           65.000  123.680  0  high # dft/6-3g* empfc
CT-NHZ-NN           85.000  116.026  0  high # dft/6-3g* empfc
CT-NI-CZA           50.000  141.415  0  high # dft/6-3g* empfc
CT-NIP-H            45.000  117.210  0  high # dft/6-3g* empfc
CT-NM-H             50.000  108.300  0  high # mmff  empfc
CT-NM-SY            80.000  116.746  0  high # mmff ab initio theta  empfc
CT-NO-ON           100.000  111.590  0  high # dft/6-3g* empfc
CT-NP-CT            75.000  113.012  0  high # dft/6-3g* empfc
CT-NS-CT            75.000  112.870  0  high # dft/6-3g* empfc
CT-NS-H             45.000  110.677  0  high # dft/6-3g* empfc
CT-NS-SY            75.000  117.082  0  high # dft/6-3g* empfc
CT-NT-NA            85.000  111.660  0  high # dft/6-3g* empfc
CT-NT-OH           110.000  104.485  0  high # dft/6-3g* empfc
CT-NTX-CT           80.000  109.710  0  high # dft/6-3g* empfc
CT-NTX-H            55.000  105.585  0  high # dft/6-3g* empfc
CT-NTX-ONX         100.000  112.404  0  high # dft/6-3g* empfc
CT-NX-CT            75.000  110.494  0  high # dft/6-3g* empfc
CT-NX-H             50.000  108.897  0  high # dft/6-3g* empfc
CT-NX-P2            60.000  115.345  0  high # dft/6-3g* empfc
CT-NX-P3            65.000  109.960  0  high # dft/6-3g* empfc
CT-NZA-NZC          85.000  115.260  0  high # dft/6-3g* empfc
CT-OH5-HO           65.000  108.535  0  high # dft/6-3g* empfc
CT-OS-NA           105.000  109.480  0  high # dft/6-3g* empfc
CT-OS-NO3          100.000  110.326  0  high # dft/6-3g* empfc
CT-OS-P1            75.000  119.246  0  high # dft/6-3g* empfc
CT-OS-P3            80.000  112.680  0  high # dft/6-3g* empfc
CT-OS-SY           100.000  113.050  0  high # dft/6-3g* empfc
CT-OS-Si            65.000  122.298  0  high # dft/6-3g* empfc
CT-P1-CT            65.000  103.586  0  high # dft/6-3g* empfc
CT-P1-O2Z           75.000  114.009  0  high # dft/6-3g* empfc
CT-P1-OS            90.000  102.901  0  high # dft/6-3g* empfc
CT-P1-ST            70.000  115.560  0  high # dft/6-3g* empfc
CT-P2-CT            70.000  101.914  0  high # dft/6-3g* empfc
CT-P2-NA            85.000   98.580  0  high # dft/6-3g* empfc
CT-P2-NX            80.000  101.978  0  high # dft/6-3g* empfc
CT-P2-O2Z           85.000  108.799  0  high # dft/6-3g* empfc
CT-P2-OS           100.000   97.560  0  high # dft/6-3g* empfc
CT-P3-O2Z           85.000  108.000  0  high # xray empfc
CT-PR-Cl            85.000   98.926  0  high # mmff  empfc
CT-PR-HP            50.000   97.353  0  high # mmff  empfc
CT-S-NA             95.000  101.340  0  high # dft/6-3g* empfc
CT-SY-CT            85.000  101.443  0  high # dft/6-3g* empfc
CT-SY-NA           100.000   98.640  0  high # dft/6-3g* empfc
CT-SY-NM           100.000  102.996  0  high # dft/6-3g* empfc
CT-SY-NS            95.000  102.068  0  high # dft/6-3g* empfc
CT-SY-NST           95.000  105.119  0  high # dft/6-3g* empfc
CT-SY-OS           115.000   98.208  0  high # dft/6-3g* empfc
CT-SY-OY           100.000  108.550  0  high # dft/6-3g* empfc
CT-Si-CT            45.000  110.770  0  high # dft/6-3g* empfc
CT-Si-Cl            50.000  108.947  0  high # mmff  empfc
CT-Si-HSi           30.000  110.208  0  high # dft/6-3g* empfc
CT-Si-OS            60.000  108.572  0  high # dft/6-3g* empfc
CT-Si-Si            35.000  108.125  0  high # dft/6-3g* empfc
CT1-CO4-HC          40.000  112.680  0  high # dft/6-3g* empfc
CT1-CO4-O           75.000  123.426  0  high # dft/6-3g* empfc
CT1-NT-H            50.000  111.553  0  high # dft/6-3g* empfc
CT1-NX-H            45.000  111.730  0  high # dft/6-3g* empfc
CT1-NX-P2           55.000  110.920  0  high # dft/6-3g* empfc
CZ-CZ-Cl            30.000  180.000  0  high # dft/6-3g* empfc
CZ-CZ-HC            20.000  179.851  0  high # dft/6-3g* empfc
CZ-CZ-I             30.000  180.000  0  high # dft/6-3g* empfc
CZ-NE-H             70.000  117.362  0  high # dft/6-3g* empfc
Cl-C3T-HC           45.000  109.865  0  high # mmff  empfc
Cl-C4T-HC           45.000  105.700  0  high # dft/6-3g* empfc
Cl-C5A-NA           80.000  114.439  0  high # mmff  empfc
Cl-C5B-N5B          70.000  122.900  0  high # mmff  empfc
Cl-CRA-N5B          70.000  122.280  0  high # mmff  empfc
Cl-CRA-NA           80.000  114.439  0  high # mmff  empfc
Cl-CT-Cl            80.000  110.422  0  high # mmff  empfc
Cl-CT-F             90.000  108.900  0  high # mmff  empfc
Cl-CT-OS            95.000  108.900  0  high # mmff  empfc
Cl-CT-SY            80.000  111.161  0  high # mmff ab initio theta  empfc
Cl-PR-HP            50.000   96.577  0  high # mmff  empfc
Cl-Si-HSi           30.000  106.756  0  high # mmff  empfc
F-C3T-HC            55.000  108.296  0  high # mmff  empfc
F-C5B-N5B           85.000  120.850  0  high # mmff ab initio theta  empfc
F-CM-F             105.000  109.972  0  high # mmff ab inito theta  empfc
F-CM-HC             60.000  108.186  0  high # mmff  empfc
F-CRA-N5B           80.000  123.300  0  high # mmff  empfc
F-CRA-NA            85.000  119.643  0  high # mmff ab initio theta  empfc
F-CT-P2             75.000  103.997  0  high # mmff ab initio theta  empfc
F-CT-P3             70.000  106.800  0  high # mmff ab initio theta  empfc
F-CT-SY             90.000  108.100  0  high # dft/6-3g* empfc
H-N-NI              50.000  114.335  0  high # dft/6-3g* empfc
H-N-NIP             55.000  110.860  0  high # dft/6-3g* empfc
H-NA-N5B            45.000  123.840  0  high # dft/6-3g* empfc
H-NA6-NAA           55.000  113.142  0  high # mmff ab initio theta  empfc
H-NHZ-H             35.000  116.227  0  high # dft/6-3g* empfc
H-NHZ-NI            55.000  113.813  0  high # dft/6-3g* empfc
H-NS-H              35.000  109.801  0  high # dft/6-3g* empfc
H-NS-SY             50.000  110.938  0  high # dft/6-3g* empfc
H-NST-SY            55.000  113.287  0  high # dft/6-3g* empfc
H-NT-NA             60.000  106.900  0  high # dft/6-3g* empfc
H-NT-OH             70.000  101.130  0  high # dft/6-3g* empfc
H-NX-H              35.000  109.598  0  high # dft/6-3g* empfc
H-NX-P2             40.000  112.613  0  high # dft/6-3g* empfc
H-NX-P3             40.000  113.760  0  high # dft/6-3g* empfc
HA-C5A-N55          40.000  119.940  0  high # dft/6-3g* empfc
HA-C5A-NAX          45.000  121.000  0  high # dft/6-3g* empfc
HA-C5A-NC56         40.000  118.520  0  high # dft/6-3g* empfc
HA-C5A-NP56         40.000  122.290  0  high # mmff ab initio theta  empfc
HA-C5A-SA           40.000  122.382  0  high # dft/6-3g* empfc
HA-C5B-N55          45.000  121.711  0  high # mmff ab initio theta  empfc
HA-C5B-N5A          45.000  118.408  0  high # dft/6-3g* empfc
HA-C5B-N5P          45.000  117.613  0  high # dft/6-3g* empfc
HA-C5M-N5M          40.000  123.407  0  high # mmff  empfc
HA-C5X-N5P          40.000  122.058  0  high # dft/6-3g* empfc
HA-C5X-NA           40.000  121.580  0  high # dft/6-3g* empfc
HA-C5X-NAX          45.000  122.000  0  high # mmff  empfc
HA-CA-N56P          45.000  116.318  0  high # mmff ab initio theta  empfc
HA-CA-NAP           45.000  112.849  0  high # dft/6-3g* empfc
HA-CA-NAX           50.000  111.638  0  high # mmff  empfc
HA-CA-NC            50.000  115.588  0  high # mmff 5 occ  empfc
HA-CA-NC56          45.000  115.800  0  high # mmff 1 occ  empfc
HA-CA-NP56          45.000  119.964  0  high # mmff 1 occ ab initio theta  empfc
HA-CA-NT            50.000  113.316  0  high # mmff  empfc
HA-CAA-N56P         50.000  115.000  0  high # mmff  empfc
HA-CAA-NA6          50.000  112.322  0  high # mmff 1 occ  empfc
HA-CAA-NAB          45.000  122.120  0  high # dft/6-3g* empfc
HA-CAA-NC56         45.000  116.648  0  high # dft/6-3g* empfc
HA-CAA-NP56         45.000  116.945  0  high # mmff ab initio theta  empfc
HA-CAB-NAA          50.000  116.560  0  high # dft/6-3g* empfc
HA-CAB-NAB          50.000  114.340  0  high # dft/6-3g* empfc
HA-CQ-NAP           50.000  113.316  0  high # mmff 1 occ  empfc
HA-CRA-N5A          45.000  120.955  0  high # mmff ab initio theta  empfc
HA-CRA-N5P          40.000  126.250  0  high # dft/6-3g* empfc
